customer_id,name,dob,kyc_status,email,phone,address,country
C-1182,Tyler Martinez,1990-03-07,PENDING,ambersmith@hotmail.com,+13074711164,"1800 Brandy Crest Apt. 139, North Saraton, KY 05395",Maldives
C-1183,Amy Lee,1983-07-12,APPROVED,powellamanda@yahoo.com,,"64605 Karen Valley, Port Melanie, ID 39623",Mayotte
C-1184,Heather Jenkins,1989-05-10,APPROVED,tjohnson@hotmail.com,+19213593091,"595 Benjamin Haven, Carlsonhaven, WA 70166",Ghana
C-1185,Eric Patterson,1978-03-04,BLOCKED,josephlong@hotmail.com,+14469581812,"33468 Garcia Prairie Suite 635, North Michellemouth, IN 88771",Belarus
C-1186,Matthew Frank,1998-05-18,APPROVED,brandonprice@hotmail.com,+11197496118,"052 Eduardo Mission Apt. 960, Lake Monicaside, OK 78707",Somalia
C-1187,David Guerra,1980-11-20,BLOCKED,martindavid@smith-walters.com,+18580589083,"8738 Michael Row Suite 311, Juanside, MA 52401",Estonia
C-1188,James Thomas,1971-11-29,APPROVED,charles65@hays.com,+19182733137,"PSC 1097, Box 1023, APO AA 91175",Christmas Island
C-1189,Matthew Morris Dvm,1979-10-29,APPROVED,bradleygay@gmail.com,+14838918120,"257 Fletcher Plaza Apt. 760, Lesliefurt, ND 32526",San Marino
C-1190,Mrs. Amanda Davis,1977-06-26,PENDING,mcdonaldbailey@gmail.com,,"21768 Soto Ferry Suite 755, Gutierrezport, MS 55006",Marshall Islands
C-1191,Robin Bryan,1983-05-14,APPROVED,jchandler@king.org,+18220564773,"8800 Samuel Ranch, Jackmouth, IN 13758",Saint Helena
C-1192,Bruce Lopez,1980-11-07,PENDING,alexandrabarnes@yahoo.com,+11771832741,"PSC 8800, Box 3793, APO AA 53613",Cayman Islands
C-1193,Gary King,1960-05-24,APPROVED,jenkinsparker@yahoo.com,+18221914816,"98114 Samantha Keys, Nguyenview, VT 92279",Philippines
C-1194,Robert Waller,1984-04-10,PENDING,phillipsmark@yahoo.com,+14122810524,"77614 Franco Via Apt. 853, Kellyborough, CO 05276",Namibia
C-1195,Logan Reeves,1956-03-20,BLOCKED,jordanrobertson@white.com,+13593412912,"7352 Oconnell Mill, Charlottefurt, SC 74299",Tunisia
C-1196,Brittany White,1987-08-19,APPROVED,hclark@hotmail.com,+13187615357,"99623 Connie Crescent, East Sara, FL 58808",Vanuatu
C-1197,Nicole Solis,1996-09-02,PENDING,swoodard@yahoo.com,+19955187205,"18831 Rachel Union Apt. 228, Nolanfort, NV 41863",Eritrea
C-1198,Sandra Nguyen,1980-08-22,PENDING,walterpeterson@roman-williams.com,+19611702740,"7520 Lisa Crescent Apt. 866, South Keith, TX 19913",Ireland
C-1199,Jasmine Johnson,1990-02-21,BLOCKED,vjohnson@charles.net,+14043152835,"0439 Mark Views, Dawsonfort, IN 77595",India
C-1200,Kevin Beck,2005-07-01,PENDING,lauramoore@yahoo.com,+11701064742,"6375 Marshall Courts Suite 039, North Michelle, SD 79148",Costa Rica
C-1201,Linda Lewis,1979-12-28,APPROVED,cbrown@hotmail.com,+13050886674,"944 Brandy Ports Suite 270, Coxport, MS 84682",Philippines
C-1202,Michael Murphy,1962-06-24,BLOCKED,kenneth62@schwartz-higgins.org,+17938758519,"USCGC Cochran, FPO AA 91605",Mali
C-1203,William Bradford,1999-12-16,APPROVED,nelsonbrittany@hotmail.com,+18646411245,"46357 Amanda Groves, North Kyle, WI 10617",Jersey
C-1204,Mary Keith,2004-01-28,PENDING,kconner@gmail.com,+18995226481,"280 Kathleen Hollow Suite 790, North Brittney, IN 92424",Uzbekistan
C-1205,Edward Murray,1986-09-24,APPROVED,dillonroberts@bennett.org,,"62354 Jose Rapid, Jennifermouth, IN 46049",Guam
C-1206,Thomas Perkins,1976-07-26,BLOCKED,fmorris@hall.net,+12578998143,"USNS Howard, FPO AP 69315",Tonga
C-1207,Philip Tucker,1982-05-12,PENDING,kellymadison@anderson-mcdowell.biz,+19097525223,"634 Nathaniel Stravenue, Brittanyborough, VA 65251",Martinique
C-1208,Cathy Ballard,1992-07-25,APPROVED,bradshawmichelle@yahoo.com,+13160100346,"061 Laura Springs, Port Nicholasport, FL 44183",Syrian Arab Republic
C-1209,Debra Clark,1996-08-20,BLOCKED,pooleadam@hotmail.com,+14710387138,"855 Patrick Lane Suite 805, Martinville, CT 25262",Cuba
C-1210,Karen Miller,1991-06-29,PENDING,wking@gomez-richard.com,+18351298165,"USNS Smith, FPO AA 85797",Trinidad and Tobago
C-1211,Jessica Molina,2007-04-11,APPROVED,valdezamy@gmail.com,+18934241696,"2243 Johnson Fields Suite 276, Port Morgan, TN 14504",Netherlands
C-1212,Bobby Parker,1961-02-08,APPROVED,normanrebecca@flores-henry.com,+15216093869,"USS Lee, FPO AP 49351",Moldova
C-1213,Rick Johnson,1974-04-02,APPROVED,scott60@ayers-woods.com,+18892105217,"189 Koch Ridges Suite 862, Christopherview, VA 50960",South Georgia and the South Sandwich Islands
C-1214,John Washington,1995-12-30,BLOCKED,brownrichard@reynolds-wilson.com,+12540868265,"159 Gutierrez Landing, New Sandraton, ID 54120",Chad
C-1215,Joseph Berry,1974-07-21,BLOCKED,lambertdennis@walsh.com,+14415001101,"39480 Torres Motorway Suite 572, North Elizabeth, ME 85423",Liechtenstein
C-1216,Theresa Kelley,1984-12-03,BLOCKED,monicawheeler@joseph.com,+14902579763,"306 Sparks Island, Justinshire, MI 53692",Guam
C-1217,Lucas Larsen,1979-08-28,APPROVED,justin21@yahoo.com,+18302640135,"003 Erin Ford, South Amyview, NM 26453",Cuba
C-1218,Mary Stanton,1963-04-03,BLOCKED,michaelwood@hansen.biz,+11255804759,"30310 Martin Court Suite 437, East Thomasside, MA 98411",French Guiana
C-1219,Eric Carlson,2007-06-04,PENDING,dschmidt@yahoo.com,+12418987082,"800 Vasquez Estate, Angelafurt, MO 84035",Kazakhstan
C-1220,Jason Woods,1964-03-26,PENDING,vcasey@kelly.com,+13300173414,"30648 Tyler Ways, North Victoriabury, IA 15866",Palau
C-1221,Matthew Jones,1965-11-23,PENDING,charles00@hopkins-rodriguez.com,,"0366 Andrew Valley, Samuelfurt, KS 15915",Jamaica
C-1222,Wayne Walls,1988-12-23,APPROVED,william37@hotmail.com,,"787 Nguyen Junctions Suite 189, Woodside, WA 99091",Saint Vincent and the Grenadines
C-1223,Katelyn Johnson,1992-01-28,BLOCKED,barry66@watson.org,+15591698653,"761 Juan Port Apt. 784, Georgefurt, IL 51607",Saint Martin
C-1224,Robin Austin,1996-12-09,BLOCKED,fclark@gmail.com,+19637087796,"18970 Jonathan Mills Suite 695, Annashire, OR 41222",Moldova
C-1225,Richard Smith,1964-08-10,BLOCKED,douglas09@burns.org,+13183178975,"872 Clark Camp Apt. 448, Hensleyfurt, NC 28284",South Africa
C-1226,Martha Hart,1973-05-22,APPROVED,anthonycamacho@phillips-nelson.com,+15467785529,"4684 Anthony Plaza Suite 436, New Elizabethstad, OR 23937",Lithuania
C-1227,James Copeland,1961-11-04,PENDING,wukimberly@gmail.com,+11793939385,"246 James Road, Harrisland, ND 85875",Jersey
C-1228,Joshua Lopez,1968-08-22,APPROVED,carrollwilliam@patel.com,+18615238786,"049 Christopher Mall Suite 029, Port Bryan, ME 36350",Ecuador
C-1229,Catherine Oneill,1957-07-27,APPROVED,swilliams@gmail.com,+17221933319,"343 Jeffery Landing, Port Morganview, MS 84740",Anguilla
C-1230,Kevin Burton,1970-02-24,BLOCKED,kirbygregory@stewart.com,+16827436163,"4433 Shelly Stream Suite 906, Clarkport, IN 42039",Fiji
C-1231,John Barnes,1956-05-25,BLOCKED,eramos@barrett.com,+17743635841,"2256 Murphy Plains Suite 775, Palmerstad, NV 92493",Tanzania
C-1232,William Maldonado,2006-12-17,BLOCKED,catherine04@yahoo.com,+12953867397,"521 Sonia Ways Suite 213, Valeriechester, MS 13382",Egypt
C-1233,Jennifer Cole,1981-09-15,APPROVED,zsmith@smith-scott.com,+19072366808,"809 Stewart Hill, Martinshire, AR 31797",Panama
C-1234,Jamie Hall,1998-11-04,PENDING,floresdavid@yahoo.com,+18019416439,"309 Mason Extensions Apt. 214, Nathanshire, IN 04066",Tuvalu
C-1235,Luis Diaz,1984-04-01,PENDING,adamslinda@hotmail.com,+16115130528,"5594 Tran Mall, Johnshire, NC 51861",Nicaragua
C-1236,Carolyn Hardin,1983-03-18,PENDING,mark56@hotmail.com,+13112361596,"907 Bennett Meadows, Lake Rickshire, VT 33685",Austria
C-1237,Terri Rogers,1961-09-05,APPROVED,apriltran@gmail.com,+12090833600,"83268 Timothy Isle Suite 335, South Kaitlynland, FL 84090",Malawi
C-1238,Holly Morales,1969-08-04,APPROVED,umartinez@morris-ali.net,+16548261935,"7453 Jeff Hollow, Thomasfurt, GA 24199",Czech Republic
C-1239,Tammy Hernandez,1975-04-21,PENDING,phillipsbridget@gmail.com,+15868881164,"669 Phillip Lake Apt. 309, New Franciscoville, AK 86531",Bahrain
C-1240,Sheila Stark,1980-06-18,BLOCKED,craigcole@mason-smith.com,+17762978673,"70826 Stacey Mall Apt. 712, Hammondstad, MD 08745",United States Virgin Islands
C-1241,David Jordan,1965-12-12,APPROVED,lindseygraves@yahoo.com,+19074341934,"PSC 4719, Box 6982, APO AP 70704",Seychelles
C-1242,James Stephens,1961-03-14,PENDING,qkim@scott.com,+15933834137,"17406 Tiffany Road Apt. 836, Meyermouth, TX 36406",Greece
C-1243,Caleb Ross,1999-12-22,BLOCKED,rioskatherine@hotmail.com,+16717107279,"383 Margaret Harbor Suite 324, Markshaven, NM 17426",Guadeloupe
C-1244,Richard Cooper,1973-05-09,APPROVED,deborah74@harper.com,+18496657251,"1463 Chavez Squares Suite 323, Susanfort, MI 83906",Falkland Islands (Malvinas)
C-1245,Noah Ross,1970-03-27,PENDING,charlesmatthew@brown.info,+16569737238,"114 Brown Tunnel Apt. 012, Millerburgh, IL 94517",Algeria
C-1246,Amanda Peterson,1975-09-13,PENDING,donaldvillarreal@hotmail.com,+14577949080,"650 Kennedy Spurs Suite 686, Brandonville, WA 98250",French Polynesia
C-1247,Lindsey Hall,1964-05-17,APPROVED,emilyhill@yahoo.com,+12383333577,"9561 Natasha Port Apt. 302, Lindahaven, NE 24273",Saint Helena
C-1248,Amy Johnson,1997-03-30,PENDING,barrymartin@king.biz,+17865814060,"65112 Arnold Meadow, Thorntonview, GA 17774",Heard Island and McDonald Islands
C-1249,Carrie Rodriguez,1965-05-06,BLOCKED,maryjenkins@gmail.com,+17166252372,"297 Gary Mill Suite 496, Ralphberg, WY 37241",Thailand
C-1250,Theodore Love,1979-08-11,APPROVED,gdelgado@yahoo.com,+17654126267,"4032 Douglas Causeway, East Samanthaton, DE 21775",Guernsey
C-1251,Tracy Hill,1997-01-06,BLOCKED,foxrobert@forbes.biz,+16416622195,"USS Edwards, FPO AA 20556",Lao People's Democratic Republic
C-1252,Joe Bennett,1967-09-19,APPROVED,juan36@carter.com,+17028214771,"447 Williams Place, Port Joel, WV 04256",Swaziland
C-1253,Rebecca Bender,1967-04-09,APPROVED,ptownsend@boyer.biz,+13280636075,"9612 Amy Viaduct, Manningstad, TN 35276",Nepal
C-1254,Madison Lozano,1969-06-06,PENDING,hernandezwendy@wong.biz,,"503 Catherine Gateway Suite 912, Leeburgh, TN 55850",Ecuador
C-1255,Richard Quinn,1954-11-04,APPROVED,carsoncraig@mcintyre.com,+14352099885,"USNS Cook, FPO AP 69645",Italy
C-1256,Robert Fisher,2003-04-15,APPROVED,ghendricks@craig.com,+17234702298,"78314 Cox Knolls, South Annettetown, NV 50029",Canada
C-1257,Ashley Atkinson,1959-10-18,PENDING,johnny83@yahoo.com,+16698287856,"Unit 0333 Box 5434, DPO AP 04743",United States of America
C-1258,Joseph Douglas,1976-06-19,PENDING,melanie74@yahoo.com,+17077870711,"3074 Katherine Pike, Samanthahaven, NM 09485",Norway
C-1259,Dennis Garcia,1983-10-18,BLOCKED,doyleanna@gmail.com,,"1037 Mcdonald Wall Apt. 490, Carolstad, WI 71474",Paraguay
C-1260,Kimberly Bailey,1978-02-11,BLOCKED,jonesmolly@ramirez-jones.com,+13561518964,"59845 King Wall, Woodsview, SD 13119",Poland
C-1261,Cory Trevino,1994-10-16,PENDING,richardthompson@yahoo.com,+16546213036,"152 Steven Summit, Lake Alyssa, HI 94322",Malaysia
C-1262,Derrick Perez,1998-08-05,APPROVED,lsoto@cross-white.org,+18614786109,"268 Jones Oval Suite 867, New Raymondfurt, SC 21619",Kazakhstan
C-1263,Lori Mayer,1959-10-27,PENDING,wcooper@hotmail.com,+19912999723,"59655 Cole Square, Abigailstad, MT 24866",Trinidad and Tobago
C-1264,Kevin King,2001-01-05,BLOCKED,mwright@yahoo.com,+16491197006,"1247 Adams Corners, Nicoleborough, OK 14758",Latvia
C-1265,Brian Dunlap,1958-11-07,PENDING,vsmith@stewart.org,+18420966085,"464 Anthony Loaf Suite 662, New Jonathanburgh, AZ 73881",Venezuela
C-1266,Nicole Miller Dds,1982-07-26,BLOCKED,bailey10@harmon.org,+11486803645,"6352 Miguel Junction Suite 036, North Robert, DC 45889",Somalia
C-1267,Angie King,1957-02-17,APPROVED,villegasjessica@gmail.com,+17698197095,"9988 Thompson Place Apt. 171, North Anthony, AL 85325",Turkmenistan
C-1268,Denise Williams,1995-12-02,APPROVED,angelajackson@richards.info,+17690668879,"3598 Sean Via, North Anthony, NH 69214",Guadeloupe
C-1269,Samantha Rice,1982-01-18,BLOCKED,vickiwest@scott-chaney.com,+18781542982,"82105 Nolan View Apt. 395, Wigginsborough, ME 61229",Slovakia (Slovak Republic)
C-1270,Andrea Green,1973-09-25,BLOCKED,natalie11@martin.biz,+19545404922,"6032 Rose Wells Apt. 415, South Bryan, WI 20055",New Caledonia
C-1271,Heather Brown,1962-01-17,APPROVED,pcruz@johnson.com,+15132886161,"22597 Mason Stream Suite 794, Rangelfurt, NH 63459",Jordan
C-1272,Lauren Marshall Md,1983-01-24,BLOCKED,ielliott@harrington.com,+19905696649,"6376 Pacheco Harbors Apt. 129, Port Robert, DC 32464",Botswana
C-1273,Jay Wright,1961-08-03,APPROVED,chenelizabeth@gmail.com,+14226480846,"3046 Vaughan Plains Suite 053, Valenciaborough, NH 36378",Antigua and Barbuda
C-1274,Katherine Morgan,2007-01-30,PENDING,seanschultz@ryan.net,+11218687430,"922 Richardson Valleys, Fosterhaven, RI 36459",Dominican Republic
C-1275,Stacey Perez,2006-11-19,PENDING,delgadoelizabeth@aguilar.net,+15467850344,"546 Jamie Bridge Apt. 880, Lake Randallland, RI 66538",Thailand
C-1276,Jenna Cross,1987-12-27,PENDING,castillopamela@gmail.com,+19677020321,"67108 Davis Unions, East Louis, NH 68123",Panama
C-1277,Paul Ali,1998-01-15,APPROVED,hoffmanshawn@greene-schultz.com,+17104531568,"95588 Natalie Spring Apt. 933, West Michael, MI 34180",Bolivia
C-1278,Carrie Orr,1970-11-25,BLOCKED,tracy60@goodman.net,+12831667217,"326 Melanie Divide Apt. 905, Deborahburgh, PA 13516",Brazil
C-1279,Emma Lopez,1986-05-09,APPROVED,jamesayers@yahoo.com,+15976591967,"50902 Michael Overpass, South Mark, AK 10404",Reunion
C-1280,John Frey,1978-07-30,APPROVED,jessica15@stewart-king.com,+16222774435,"5322 Dodson Mission, North Ryan, RI 76584",Belarus
C-1281,Joseph Hall,1967-03-13,BLOCKED,ychristensen@gmail.com,+12834715963,"47432 Johnson Fields Suite 307, South Travisberg, IL 67507",China
C-1282,Justin Travis,1981-05-05,BLOCKED,jesse24@stone-morton.com,+15992223432,"058 Stephen Freeway Apt. 137, Hopkinsbury, MO 74950",Saudi Arabia
C-1283,Carla Mccarty,1971-02-18,PENDING,edwin48@cohen-hayes.com,+16802437220,"1514 Rodriguez Brooks, Milesbury, NV 25519",Bhutan
C-1284,Gloria Stewart,1995-06-14,BLOCKED,melindafrank@robinson-wilson.info,+15849530357,"Unit 7417 Box 6116, DPO AP 15895",Pakistan
C-1285,Linda Castillo,1996-11-05,PENDING,wilsontanner@yahoo.com,+17369163841,"0374 Megan Plains Suite 952, Ginaton, NV 42328",Saint Lucia
C-1286,Colleen Moore,1973-04-08,BLOCKED,emilypage@gmail.com,+13104525038,"90495 Vaughn Landing, North Derekstad, IA 93047",Australia
C-1287,Danny Wallace Dvm,1959-03-23,APPROVED,david89@singh-jones.com,,"1059 Joseph Center, New Tammy, NC 78458",Trinidad and Tobago
C-1288,Melinda Smith,1981-11-08,BLOCKED,fred67@mullins.biz,,"7328 Daniel Estate, North Isaac, KY 30365",Norfolk Island
C-1289,John Baker,1991-04-17,APPROVED,toddcoleman@moon-green.net,,"57536 Oconnell Harbor, East Mallory, AL 01956",Nauru
C-1290,Brian Robertson,1999-12-13,BLOCKED,coxadam@thomas-wilson.com,+11081241715,"1915 Watkins Roads Apt. 712, Gardnerberg, NV 56222",Denmark
C-1291,Kayla Potter,1966-05-26,PENDING,janicetaylor@dennis-perez.net,+19767789494,"985 Cheryl Meadow, Mathewsborough, AK 87296",Holy See (Vatican City State)
C-1292,Debra Davis Dvm,1983-11-02,PENDING,vwest@gmail.com,+18734646247,"USS Newman, FPO AP 94783",Saint Kitts and Nevis
C-1293,Michelle Green,1975-08-08,BLOCKED,russellcandace@warner.info,,"8504 Livingston Throughway, Tammyfurt, UT 94817",Cameroon
C-1294,Blake Oneill,1973-12-08,PENDING,wrightthomas@yahoo.com,+13688235741,"45280 Roach Rapids, Monicaberg, KS 13540",Seychelles
C-1295,Steven Butler,1986-08-05,APPROVED,annanavarro@hotmail.com,+18256631115,"6885 Brandon Lock, Kevinfurt, MI 84677",Korea
C-1296,Julia Ryan,1970-08-25,PENDING,hodonnell@yahoo.com,+11006675525,"26246 Mary Circle Suite 113, New Amy, OH 06577",Samoa
C-1297,Cameron Moore,1981-01-12,BLOCKED,danielmoyer@gmail.com,+14728936275,"304 Michelle Flats Apt. 741, East Stephaniehaven, NH 21312",Panama
C-1298,Jonathan Galvan,1983-07-01,PENDING,mgrant@yahoo.com,,"24139 Joshua Junction, Boydbury, MI 71456",Saint Martin
C-1299,Jessica Scott,2006-09-17,BLOCKED,bradleyrubio@yahoo.com,+18253718089,"1559 Garcia Forks Suite 520, Sharpfort, MA 48938",Palau
C-1300,Stephanie Bean,1980-03-26,PENDING,harveysarah@esparza-williams.com,+17588121520,"4357 Williams Curve, West Tylerborough, CO 25318",Czech Republic
